=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.22 17:18:31 =~=~=~=~=~=~=~=~=~=~=~=,,,,
Adafruit DS3502 Test,,,,
Couldn't find DS3502 chip,,,,
Found DS3502 chip,,,,
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
136.8,0.96,2.48,0,393.05
137,0.94,2.42,0,394.58
137.2,0.94,2.48,635.39,389.22
137.4,0.94,2.5,654.94,388.17
137.6,0.95,2.4,674.49,397.64
137.8,0.97,2.46,694.04,397.11
138,0.96,2.51,645.16,390.94
138.2,0.95,2.46,0,393.27
138.4,0.95,2.46,713.59,393.27
138.6,0.94,2.48,684.26,389.22
138.8,0.93,2.46,703.81,389.4
139,0.96,2.5,703.81,391.99
139.2,0.97,2.48,684.26,394.95
139.4,0.96,2.46,713.59,395.19
139.6,0.96,2.48,703.81,393.05
139.8,0.96,2.48,713.59,393.05
140,0.95,2.47,713.59,392.2
140.2,0.95,2.4,703.81,397.64
140.4,0.97,2.44,664.71,398.2
140.6,0.95,2.44,713.59,394.35
140.8,0.98,2.51,713.59,394.72
141,0.94,2.47,694.04,390.27
141.2,0.95,2.47,684.26,392.2
141.4,0.95,2.5,694.04,390.09
141.6,0.96,2.47,723.36,394.12
141.8,0.95,2.4,713.59,397.64
142,0.95,2.5,723.36,390.09
142.2,0.95,2.47,733.14,392.2
142.4,0.95,2.47,762.46,392.2
142.6,0.95,2.47,664.71,392.2
142.8,0.95,2.46,664.71,393.27
143,0.95,2.47,703.81,392.2
143.2,0.95,2.47,713.59,392.2
143.4,0.97,2.48,703.81,394.95
143.6,0.96,2.47,713.59,394.12
143.8,0.96,2.48,694.04,393.05
144,0.94,2.55,713.59,384.06
144.2,0.94,2.54,694.04,385.08
144.4,0.96,2.47,694.04,394.12
144.6,0.95,2.5,694.04,390.09
144.8,0.95,2.48,694.04,391.14
145,0.94,2.5,684.26,388.17
145.2,0.95,2.48,694.04,391.14
145.4,0.95,2.47,694.04,392.2
145.6,0.96,2.51,723.36,390.94
145.8,0.95,2.46,752.69,393.27
146,0.96,2.46,742.91,395.19
146.2,0.95,2.48,742.91,391.14
146.4,0.95,2.48,733.14,391.14
146.6,0.95,2.46,703.81,393.27
146.8,0.94,2.56,723.36,383.05
147,0.94,2.47,772.24,390.27
147.2,0.96,2.5,733.14,391.99
147.4,0.96,2.47,703.81,394.12
147.6,0.95,2.48,723.36,391.14
147.8,0.95,2.48,723.36,391.14
148,0.94,2.47,713.59,390.27
148.2,0.95,2.52,723.36,388
148.4,0.96,2.51,694.04,390.94
148.6,0.95,2.42,723.36,396.53
148.8,0.95,2.48,713.59,391.14
149,0.97,2.47,703.81,396.03
149.2,0.94,2.52,703.81,386.1
149.4,0.96,2.52,703.81,389.9
149.6,0.95,2.48,703.81,391.14
149.8,0.95,2.42,703.81,396.53
150,0.95,2.52,684.26,388
150.2,0.94,2.55,694.04,384.06
150.4,0.96,2.48,723.36,393.05
150.6,0.94,2.48,684.26,389.22
150.8,0.96,2.44,723.36,396.28
151,0.97,2.52,742.91,391.79
151.2,0.97,2.4,742.91,401.52
151.4,0.96,2.5,733.14,391.99
151.6,0.95,2.54,733.14,386.98
151.8,0.95,2.47,713.59,392.2
152,0.96,2.5,723.36,391.99
152.2,0.96,2.46,703.81,395.19
152.4,0.94,2.47,713.59,390.27
152.6,0.95,2.5,694.04,390.09
152.8,0.95,2.44,713.59,394.35
153,0.95,2.46,694.04,393.27
153.2,0.96,2.52,723.36,389.9
153.4,0.94,2.47,703.81,390.27
153.6,0.96,2.52,713.59,389.9
153.8,0.95,2.42,723.36,396.53
154,0.95,2.5,703.81,390.09
154.2,0.97,2.47,703.81,396.03
154.4,0.94,2.48,703.81,389.22
154.6,0.94,2.48,684.26,389.22
154.8,0.95,2.5,694.04,390.09
155,0.96,2.4,713.59,399.58
155.2,0.95,2.47,664.71,392.2
155.4,0.94,2.47,713.59,390.27
155.6,0.95,2.47,703.81,392.2
155.8,0.96,2.44,723.36,396.28
156,0.95,2.5,703.81,390.09
156.2,0.94,2.47,703.81,390.27
156.4,0.95,2.4,713.59,397.64
156.6,0.96,2.52,694.04,389.9
156.8,0.96,2.48,703.81,393.05
157,0.96,2.5,694.04,391.99
157.2,0.95,2.47,694.04,392.2
157.4,0.95,2.47,713.59,392.2
157.6,0.95,2.51,694.04,389.04
157.8,0.95,2.5,703.81,390.09
158,0.95,2.42,703.81,396.53
158.2,0.97,2.5,713.59,393.89
158.4,0.96,2.44,742.91,396.28
158.6,0.95,2.48,723.36,391.14
158.8,0.95,2.51,703.81,389.04
159,0.95,2.48,723.36,391.14
159.2,0.96,2.48,723.36,393.05
159.4,0.96,2.44,742.91,396.28
159.6,0.95,2.51,742.91,389.04
159.8,0.95,2.47,723.36,392.2
160,0.95,2.51,752.69,389.04
160.2,0.96,2.48,762.46,393.05
160.4,0.96,2.48,782.01,393.05
160.6,0.97,2.44,801.56,398.2
160.8,0.94,2.54,801.56,385.08
161,0.97,2.44,801.56,398.2
161.2,0.95,2.47,791.79,392.2
161.4,0.96,2.48,801.56,393.05
161.6,0.95,2.51,801.56,389.04
161.8,0.94,2.5,772.24,388.17
162,0.96,2.43,791.79,397.37
162.2,0.96,2.48,830.89,393.05
162.4,0.95,2.46,811.34,393.27
162.6,0.97,2.47,860.21,396.03
162.8,0.94,2.44,821.11,392.41
163,0.94,2.47,860.21,390.27
163.2,0.95,2.5,860.21,390.09
163.4,0.95,2.47,860.21,392.2
163.6,0.96,2.5,869.99,391.99
163.8,0.95,2.48,879.77,391.14
164,0.95,2.48,840.66,391.14
164.2,0.98,2.44,850.44,400.11
164.4,0.96,2.5,850.44,391.99
164.6,0.97,2.51,850.44,392.84
164.8,0.95,2.46,860.21,393.27
165,0.96,2.4,821.11,399.58
165.2,0.98,2.48,830.89,396.85
165.4,0.96,2.48,830.89,393.05
165.6,0.95,2.47,811.34,392.2
165.8,0.96,2.46,821.11,395.19
166,0.95,2.5,830.89,390.09
166.2,0.96,2.46,840.66,395.19
166.4,0.96,2.48,830.89,393.05
166.6,0.96,2.47,821.11,394.12
166.8,0.95,2.42,830.89,396.53
167,0.96,2.48,821.11,393.05
167.2,0.95,2.51,821.11,389.04
167.4,0.95,2.47,782.01,392.2
167.6,0.95,2.46,791.79,393.27
167.8,0.96,2.39,782.01,400.7
168,0.95,2.5,782.01,390.09
168.2,0.96,2.48,791.79,393.05
168.4,0.94,2.55,772.24,384.06
168.6,0.95,2.44,772.24,394.35
168.8,0.94,2.44,772.24,392.41
169,0.96,2.44,782.01,396.28
169.2,0.94,2.46,772.24,391.34
169.4,0.98,2.47,772.24,397.93
169.6,0.95,2.5,772.24,390.09
169.8,0.96,2.47,762.46,394.12
170,0.98,2.46,782.01,399.01
170.2,0.96,2.48,762.46,393.05
170.4,0.94,2.47,752.69,390.27
170.6,0.95,2.5,742.91,390.09
170.8,0.95,2.42,752.69,396.53
171,0.96,2.5,762.46,391.99
171.2,0.97,2.47,742.91,396.03
171.4,0.95,2.47,752.69,392.2
171.6,0.95,2.52,752.69,388
171.8,0.95,2.46,742.91,393.27
172,0.94,2.52,742.91,386.1
172.2,0.95,2.46,742.91,393.27
172.4,0.95,2.51,723.36,389.04
172.6,0.93,2.48,703.81,387.28
172.8,0.96,2.51,733.14,390.94
173,0.95,2.4,723.36,397.64
173.2,0.94,2.44,723.36,392.41
173.4,0.94,2.48,723.36,389.22
173.6,0.95,2.5,703.81,390.09
173.8,0.96,2.36,723.36,402.98
174,0.94,2.43,703.81,393.49
174.2,0.94,2.46,694.04,391.34
174.4,0.96,2.5,713.59,391.99
174.6,0.97,2.47,713.59,396.03
174.8,0.95,2.54,694.04,386.98
175,0.96,2.48,694.04,393.05
175.2,0.94,2.39,684.26,396.8
175.4,0.95,2.56,684.26,384.95
175.6,0.96,2.48,684.26,393.05
175.8,0.95,2.5,684.26,390.09
176,0.94,2.46,684.26,391.34
176.2,0.97,2.43,684.26,399.29
176.4,0.94,2.4,684.26,395.69
176.6,0.96,2.48,703.81,393.05
176.8,0.93,2.47,684.26,388.34
177,0.95,2.43,694.04,395.44
177.2,0.95,2.47,694.04,392.2
177.4,0.95,2.55,694.04,385.96
177.6,0.97,2.46,703.81,397.11
177.8,0.96,2.44,703.81,396.28
178,0.95,2.47,684.26,392.2
178.2,0.96,2.52,684.26,389.9
178.4,0.97,2.48,703.81,394.95
178.6,0.94,2.52,703.81,386.1
178.8,0.94,2.51,684.26,387.13
179,0.94,2.48,664.71,389.22
179.2,0.96,2.44,684.26,396.28
179.4,0.96,2.48,684.26,393.05
179.6,0.97,2.48,694.04,394.95
179.8,0.95,2.46,713.59,393.27
180,0.96,2.47,694.04,394.12
180.2,0.95,2.51,694.04,389.04
180.4,0.96,2.47,703.81,394.12
180.6,0.94,2.5,684.26,388.17
180.8,0.95,2.46,703.81,393.27
181,0.96,2.47,684.26,394.12
181.2,0.94,2.47,723.36,390.27
181.4,0.96,2.48,694.04,393.05
181.6,0.96,2.5,694.04,391.99
181.8,0.96,2.46,694.04,395.19
182,0.95,2.47,684.26,392.2
182.2,0.95,2.51,694.04,389.04
182.4,0.95,2.48,684.26,391.14
182.6,0.94,2.55,674.49,384.06
182.8,0.94,2.48,713.59,389.22
183,0.96,2.54,684.26,388.87
183.2,0.96,2.47,694.04,394.12
183.4,0.96,2.51,713.59,390.94
183.6,0.95,2.47,713.59,392.2
183.8,0.94,2.47,694.04,390.27
184,0.97,2.43,713.59,399.29
184.2,0.95,2.47,703.81,392.2
184.4,0.95,2.5,684.26,390.09
184.6,0.94,2.48,703.81,389.22
184.8,0.95,2.42,703.81,396.53
185,0.96,2.48,713.59,393.05
185.2,0.94,2.51,713.59,387.13
185.4,0.96,2.48,694.04,393.05
185.6,0.93,2.48,674.49,387.28
185.8,0.97,2.43,684.26,399.29
186,0.97,2.44,703.81,398.2
186.2,0.98,2.46,713.59,399.01
186.4,0.93,2.46,694.04,389.4
186.6,0.95,2.47,684.26,392.2
186.8,0.94,2.48,684.26,389.22
187,0.95,2.46,694.04,393.27
187.2,0.96,2.5,684.26,391.99
187.4,0.96,2.5,674.49,391.99
187.6,0.95,2.47,694.04,392.2
187.8,0.96,2.52,684.26,389.9
188,0.96,2.5,694.04,391.99
188.2,0.94,2.42,674.49,394.58
188.4,0.96,2.51,664.71,390.94
188.6,0.95,2.38,674.49,399.88
188.8,0.96,2.47,674.49,394.12
189,0.95,2.55,674.49,385.96
189.2,0.94,2.5,674.49,388.17
189.4,0.94,2.51,684.26,387.13
189.6,0.94,2.48,684.26,389.22
189.8,0.95,2.48,684.26,391.14
190,0.96,2.47,694.04,394.12
190.2,0.94,2.58,664.71,382.06
190.4,0.95,2.47,684.26,392.2
190.6,0.96,2.5,684.26,391.99
190.8,0.95,2.48,674.49,391.14
191,0.93,2.48,703.81,387.28
191.2,0.95,2.47,664.71,392.2
191.4,0.96,2.48,694.04,393.05
191.6,0.95,2.51,713.59,389.04
191.8,0.94,2.51,703.81,387.13
192,0.96,2.51,703.81,390.94
192.2,0.94,2.51,703.81,387.13
192.4,0.95,2.47,684.26,392.2
192.6,0.96,2.51,733.14,390.94
192.8,0.96,2.48,733.14,393.05
193,0.94,2.43,713.59,393.49
193.2,0.94,2.47,703.81,390.27
193.4,0.95,2.47,713.59,392.2
193.6,0.96,2.48,703.81,393.05
193.8,0.95,2.51,733.14,389.04
194,0.94,2.58,684.26,382.06
194.2,0.95,2.5,694.04,390.09
194.4,0.95,2.47,654.94,392.2
194.6,0.95,2.48,694.04,391.14
194.8,0.96,2.5,694.04,391.99
195,0.95,2.47,733.14,392.2
195.2,0.95,2.46,703.81,393.27
195.4,0.95,2.5,694.04,390.09
195.6,0.96,2.58,694.04,385.82
195.8,0.94,2.47,674.49,390.27
196,0.93,2.48,664.71,387.28
196.2,0.96,2.48,684.26,393.05
196.4,0.96,2.51,703.81,390.94
196.6,0.94,2.48,674.49,389.22
196.8,0.95,2.48,674.49,391.14
197,0.94,2.48,664.71,389.22
197.2,0.94,2.52,684.26,386.1
197.4,0.96,2.5,703.81,391.99
197.6,0.95,2.5,694.04,390.09
197.8,0.96,2.55,703.81,387.84
198,0.94,2.48,703.81,389.22
198.2,0.96,2.48,703.81,393.05
198.4,0.95,2.47,733.14,392.2
198.6,0.95,2.47,733.14,392.2
198.8,0.95,2.47,762.46,392.2
199,0.97,2.46,752.69,397.11
199.2,0.96,2.48,772.24,393.05
199.4,0.95,2.46,772.24,393.27
199.6,0.94,2.48,772.24,389.22
199.8,0.95,2.47,782.01,392.2
200,0.95,2.4,811.34,397.64
200.2,0.96,2.5,821.11,391.99
200.4,0.95,2.4,801.56,397.64
200.6,0.95,2.54,801.56,386.98
200.8,0.97,2.48,830.89,394.95
201,0.96,2.48,821.11,393.05
201.2,0.96,2.47,791.79,394.12
201.4,0.96,2.5,801.56,391.99
201.6,0.95,2.47,782.01,392.2
201.8,0.95,2.48,782.01,391.14
202,0.94,2.46,742.91,391.34
202.2,0.96,2.44,762.46,396.28
202.4,0.96,2.44,782.01,396.28
202.6,0.94,2.51,752.69,387.13
202.8,0.95,2.47,742.91,392.2
203,0.95,2.51,742.91,389.04
203.2,0.96,2.48,752.69,393.05
203.4,0.94,2.48,742.91,389.22
203.6,0.95,2.47,733.14,392.2
203.8,0.95,2.54,742.91,386.98
204,0.95,2.48,742.91,391.14
204.2,0.95,2.42,752.69,396.53
204.4,0.95,2.47,742.91,392.2
204.6,0.94,2.47,762.46,390.27
204.8,0.96,2.48,752.69,393.05
205,0.95,2.51,723.36,389.04
205.2,0.96,2.46,752.69,395.19
205.4,0.95,2.58,762.46,383.94
205.6,0.94,2.48,762.46,389.22
205.8,0.95,2.51,752.69,389.04
206,0.96,2.51,752.69,390.94
206.2,0.94,2.47,772.24,390.27
206.4,0.95,2.5,772.24,390.09
206.6,0.94,2.56,762.46,383.05
206.8,0.95,2.47,733.14,392.2
207,0.95,2.47,752.69,392.2
207.2,0.95,2.52,772.24,388
207.4,0.93,2.46,772.24,389.4
207.6,0.96,2.44,782.01,396.28
207.8,0.95,2.47,762.46,392.2
208,0.95,2.47,762.46,392.2
208.2,0.95,2.48,742.91,391.14
208.4,0.94,2.47,772.24,390.27
208.6,0.93,2.54,772.24,383.16
208.8,0.95,2.47,782.01,392.2
209,0.96,2.47,772.24,394.12
209.2,0.96,2.5,791.79,391.99
209.4,0.96,2.52,772.24,389.9
209.6,0.95,2.48,782.01,391.14
209.8,0.95,2.52,782.01,388
210,0.94,2.44,791.79,392.41
210.2,0.96,2.48,782.01,393.05
210.4,0.96,2.43,782.01,397.37
210.6,0.97,2.48,782.01,394.95
210.8,0.95,2.48,762.46,391.14
211,0.96,2.47,762.46,394.12
211.2,0.96,2.5,742.91,391.99
211.4,0.96,2.48,733.14,393.05
211.6,0.95,2.47,742.91,392.2
211.8,0.95,2.47,742.91,392.2
212,0.94,2.47,762.46,390.27
212.2,0.96,2.48,782.01,393.05
212.4,0.96,2.52,772.24,389.9
212.6,0.93,2.44,752.69,390.46
212.8,0.93,2.54,762.46,383.16
213,0.96,2.47,772.24,394.12
213.2,0.95,2.47,772.24,392.2
213.4,0.96,2.47,782.01,394.12
213.6,0.95,2.5,772.24,390.09
213.8,0.95,2.46,791.79,393.27
214,0.95,2.47,782.01,392.2
214.2,0.96,2.48,772.24,393.05
214.4,0.97,2.47,772.24,396.03
214.6,0.96,2.52,782.01,389.9
214.8,0.94,2.48,772.24,389.22
215,0.97,2.46,762.46,397.11
215.2,0.96,2.5,791.79,391.99
215.4,0.94,2.48,782.01,389.22
215.6,0.95,2.5,801.56,390.09
215.8,0.96,2.47,821.11,394.12
216,0.94,2.42,821.11,394.58
216.2,0.95,2.48,811.34,391.14
216.4,0.96,2.5,840.66,391.99
216.6,0.96,2.47,801.56,394.12
216.8,0.96,2.47,830.89,394.12
217,0.94,2.46,840.66,391.34
217.2,0.97,2.48,850.44,394.95
217.4,0.97,2.48,850.44,394.95
217.6,0.98,2.5,909.09,395.78
217.8,0.94,2.46,918.87,391.34
218,0.94,2.47,948.19,390.27
218.2,0.97,2.52,938.42,391.79
218.4,0.95,2.44,948.19,394.35
218.6,0.96,2.52,957.97,389.9
218.8,0.96,2.47,948.19,394.12
219,0.95,2.48,938.42,391.14
219.2,0.95,2.52,967.74,388
219.4,0.95,2.5,957.97,390.09
219.6,0.95,2.47,938.42,392.2
219.8,0.94,2.47,938.42,390.27
220,0.95,2.51,938.42,389.04
220.2,0.95,2.58,967.74,383.94
220.4,0.94,2.51,948.19,387.13
220.6,0.95,2.54,957.97,386.98
220.8,0.95,2.51,967.74,389.04
221,0.96,2.56,948.19,386.83
221.2,0.96,2.5,948.19,391.99
221.4,0.95,2.5,928.64,390.09
221.6,0.95,2.51,909.09,389.04
221.8,0.95,2.48,899.32,391.14
222,0.96,2.51,889.54,390.94
222.2,0.96,2.51,869.99,390.94
222.4,0.96,2.52,889.54,389.9
222.6,0.96,2.48,889.54,393.05
222.8,0.95,2.47,889.54,392.2
223,0.95,2.48,889.54,391.14
223.2,0.96,2.5,889.54,391.99
223.4,0.95,2.51,899.32,389.04
223.6,0.95,2.48,869.99,391.14
223.8,0.95,2.48,869.99,391.14
224,0.96,2.48,879.77,393.05
224.2,0.95,2.5,879.77,390.09
224.4,0.94,2.46,899.32,391.34
224.6,0.95,2.43,899.32,395.44
224.8,0.94,2.5,899.32,388.17
225,0.96,2.46,918.87,395.19
225.2,0.94,2.5,889.54,388.17
225.4,0.94,2.5,889.54,388.17
225.6,0.95,2.5,909.09,390.09
225.8,0.95,2.5,928.64,390.09
226,0.95,2.54,928.64,386.98
226.2,0.96,2.48,918.87,393.05
226.4,0.95,2.44,928.64,394.35
226.6,0.95,2.51,938.42,389.04
226.8,0.95,2.48,948.19,391.14
227,0.95,2.47,948.19,392.2
227.2,0.96,2.51,948.19,390.94
227.4,0.95,2.48,987.29,391.14
227.6,0.95,2.5,967.74,390.09
227.8,0.94,2.48,987.29,389.22
228,0.93,2.47,948.19,388.34
228.2,0.96,2.5,957.97,391.99
228.4,0.94,2.5,987.29,388.17
228.6,0.96,2.48,1006.84,393.05
228.8,0.94,2.46,977.52,391.34
229,0.96,2.5,987.29,391.99
229.2,0.95,2.51,1006.84,389.04
229.4,0.95,2.48,1006.84,391.14
229.6,0.95,2.56,997.07,384.95
229.8,0.93,2.5,1006.84,386.24
230,0.95,2.5,1026.39,390.09
230.2,0.95,2.51,1055.72,389.04
230.4,0.98,2.48,1055.72,396.85
230.6,0.94,2.55,1094.82,384.06
230.8,0.94,2.46,1094.82,391.34
231,0.94,2.5,1133.92,388.17
231.2,0.96,2.46,1173.02,395.19
231.4,0.95,2.48,1241.45,391.14
231.6,0.94,2.48,1221.9,389.22
231.8,0.95,2.5,1309.87,390.09
232,0.95,2.48,1329.42,391.14
232.2,0.93,2.48,1339.2,387.28
232.4,0.96,2.48,1397.85,393.05
232.6,0.93,2.48,1388.07,387.28
232.8,0.95,2.52,1417.4,388
233,0.97,2.5,1427.17,393.89
233.2,0.96,2.56,1407.62,386.83
233.4,0.96,2.5,1397.85,391.99
233.6,0.94,2.5,1417.4,388.17
233.8,0.95,2.48,1436.95,391.14
234,0.96,2.48,1515.15,393.05
234.2,0.95,2.51,1524.93,389.04
234.4,0.95,2.54,1603.13,386.98
234.6,0.97,2.48,1661.78,394.95
234.8,0.94,2.51,1710.65,387.13
235,0.96,2.52,1798.63,389.9
235.2,0.94,2.48,1896.38,389.22
235.4,0.95,2.48,1974.58,391.14
235.6,0.94,2.52,1964.81,386.1
235.8,0.95,2.46,1984.36,393.27
236,0.97,2.44,1925.71,398.2
236.2,0.95,2.5,1847.51,390.09
236.4,0.96,2.42,1788.86,398.47
236.6,0.94,2.47,1691.1,390.27
236.8,0.95,2.51,1661.78,389.04
237,0.96,2.55,1612.9,387.84
237.2,0.94,2.51,1603.13,387.13
237.4,0.95,2.5,1524.93,390.09
237.6,0.95,2.52,1476.05,388
237.8,0.95,2.5,1436.95,390.09
238,0.96,2.5,1427.17,391.99
238.2,0.96,2.42,1368.52,398.47
238.4,0.95,2.42,1358.75,396.53
238.6,0.95,2.5,1368.52,390.09
238.8,0.97,2.46,1348.97,397.11
239,0.94,2.55,1378.3,384.06
239.2,0.95,2.51,1397.85,389.04
239.4,0.93,2.5,1348.97,386.24
239.6,0.95,2.48,1329.42,391.14
239.8,0.96,2.39,1251.22,400.7
240,0.95,2.58,1202.35,383.94
240.2,0.94,2.59,1173.02,381.06
240.4,0.95,2.5,1143.69,390.09
240.6,0.95,2.5,1094.82,390.09
240.8,0.97,2.54,1075.27,390.75
241,0.96,2.51,1016.62,390.94
241.2,0.94,2.48,987.29,389.22
241.4,0.95,2.51,948.19,389.04
241.6,0.95,2.5,957.97,390.09
241.8,0.96,2.54,899.32,388.87
242,0.96,2.54,879.77,388.87
242.2,0.94,2.48,860.21,389.22
242.4,0.94,2.52,879.77,386.1
242.6,0.95,2.44,821.11,394.35
242.8,0.95,2.56,791.79,384.95
243,0.94,2.51,762.46,387.13
243.2,0.96,2.54,772.24,388.87
243.4,0.95,2.52,713.59,388
243.6,0.95,2.52,723.36,388
243.8,0.96,2.43,713.59,397.37
244,0.94,2.54,723.36,385.08
244.2,0.95,2.5,723.36,390.09
244.4,0.95,2.48,723.36,391.14
244.6,0.96,2.55,742.91,387.84
244.8,0.98,2.5,752.69,395.78
245,0.93,2.55,762.46,382.15
245.2,0.94,2.5,752.69,388.17
245.4,0.96,2.48,742.91,393.05
245.6,0.95,2.43,752.69,395.44
245.8,0.94,2.52,762.46,386.1
246,0.95,2.44,752.69,394.35
246.2,0.96,2.51,752.69,390.94
246.4,0.94,2.48,742.91,389.22
246.6,0.94,2.47,742.91,390.27
246.8,0.96,2.44,733.14,396.28
247,0.96,2.54,703.81,388.87
247.2,0.94,2.51,694.04,387.13
247.4,0.94,2.5,703.81,388.17
247.6,0.95,2.47,674.49,392.2
247.8,0.98,2.54,684.26,392.63
248,0.95,2.51,684.26,389.04
248.2,0.96,2.51,674.49,390.94
248.4,0.94,2.51,694.04,387.13
248.6,0.96,2.48,713.59,393.05
248.8,0.95,2.5,733.14,390.09
249,0.95,2.51,742.91,389.04
249.2,0.95,2.52,762.46,388
249.4,0.97,2.5,772.24,393.89
249.6,0.95,2.47,791.79,392.2
249.8,0.96,2.5,821.11,391.99
250,0.96,2.52,830.89,389.9
250.2,0.96,2.48,821.11,393.05
250.4,0.95,2.5,830.89,390.09
250.6,0.96,2.5,821.11,391.99
250.8,0.95,2.47,801.56,392.2
251,0.95,2.51,782.01,389.04
251.2,0.93,2.51,772.24,385.21
251.4,0.94,2.55,762.46,384.06
251.6,0.96,2.51,713.59,390.94
251.8,0.94,2.47,703.81,390.27
252,0.96,2.51,684.26,390.94
252.2,0.95,2.58,674.49,383.94
252.4,0.94,2.56,654.94,383.05
252.6,0.95,2.5,645.16,390.09
252.8,0.92,2.47,606.06,386.39
253,0.96,2.48,635.39,393.05
253.2,0.95,2.5,625.61,390.09
253.4,0.94,2.5,615.84,388.17
253.6,0.95,2.5,586.51,390.09
253.8,0.95,2.59,615.84,382.95
254,0.96,2.46,635.39,395.19
254.2,0.94,2.5,625.61,388.17
254.4,0.95,2.47,586.51,392.2
254.6,0.94,2.5,596.29,388.17
254.8,0.94,2.51,615.84,387.13
255,0.97,2.51,606.06,392.84
255.2,0.95,2.47,615.84,392.2
255.4,0.95,2.46,596.29,393.27
255.6,0.94,2.48,586.51,389.22
255.8,0.95,2.5,606.06,390.09
256,0.96,2.54,586.51,388.87
256.2,0.94,2.5,566.96,388.17
256.4,0.95,2.5,606.06,390.09
256.6,0.96,2.48,606.06,393.05
256.8,0.95,2.43,615.84,395.44
257,0.95,2.5,625.61,390.09
257.2,0.95,2.47,625.61,392.2
257.4,0.98,2.52,615.84,393.67
257.6,0.97,2.47,625.61,396.03
257.8,0.96,2.51,615.84,390.94
258,0.95,2.48,625.61,391.14
258.2,0.95,2.48,596.29,391.14
258.4,0.95,2.51,615.84,389.04
258.6,0.96,2.47,615.84,394.12
258.8,0.96,2.47,557.18,394.12
259,0.94,2.52,547.41,386.1
259.2,0.94,2.51,527.86,387.13
259.4,0.97,2.48,537.63,394.95
259.6,0.95,2.44,547.41,394.35
259.8,0.96,2.47,566.96,394.12
260,0.98,2.51,527.86,394.72
260.2,0.95,2.47,537.63,392.2
260.4,0.96,2.48,547.41,393.05
260.6,0.96,2.54,557.18,388.87
260.8,0.96,2.51,557.18,390.94
261,0.94,2.48,557.18,389.22
261.2,0.94,2.51,557.18,387.13
261.4,0.95,2.51,586.51,389.04
261.6,0.96,2.52,566.96,389.9
261.8,0.95,2.48,566.96,391.14
262,0.93,2.47,576.74,388.34
262.2,0.94,2.48,527.86,389.22
262.4,0.92,2.48,498.53,385.34
262.6,0.94,2.5,488.76,388.17
262.8,0.98,2.47,518.08,397.93
263,0.95,2.6,498.53,381.96
263.2,0.95,2.54,488.76,386.98
263.4,0.95,2.5,469.21,390.09
263.6,0.96,2.5,488.76,391.99
263.8,0.97,2.48,508.31,394.95
264,0.95,2.5,508.31,390.09
264.2,0.94,2.48,469.21,389.22
264.4,0.97,2.5,478.98,393.89
264.6,0.96,2.58,478.98,385.82
264.8,0.96,2.44,478.98,396.28
265,0.95,2.5,508.31,390.09
265.2,0.94,2.5,459.43,388.17
265.4,0.94,2.5,508.31,388.17
265.6,0.96,2.48,478.98,393.05
265.8,0.96,2.46,459.43,395.19
266,0.95,2.54,469.21,386.98
266.2,0.96,2.44,488.76,396.28
266.4,0.95,2.52,469.21,388
266.6,0.96,2.5,469.21,391.99
266.8,0.96,2.46,478.98,395.19
267,0.93,2.5,478.98,386.24
267.2,0.95,2.5,478.98,390.09
267.4,0.95,2.48,478.98,391.14
267.6,0.95,2.51,508.31,389.04
267.8,0.97,2.5,518.08,393.89
268,0.95,2.5,508.31,390.09
268.2,0.94,2.5,488.76,388.17
268.4,0.94,2.5,537.63,388.17
268.6,0.98,2.52,547.41,393.67
268.8,0.95,2.5,527.86,390.09
269,0.95,2.47,547.41,392.2
269.2,0.95,2.44,537.63,394.35
269.4,0.95,2.51,566.96,389.04
269.6,0.96,2.48,547.41,393.05
269.8,0.97,2.48,557.18,394.95
270,0.95,2.51,537.63,389.04
270.2,0.96,2.52,527.86,389.9
270.4,0.95,2.51,508.31,389.04
270.6,0.96,2.48,508.31,393.05
270.8,0.96,2.48,508.31,393.05
271,0.94,2.48,498.53,389.22
271.2,0.97,2.52,488.76,391.79
271.4,0.95,2.48,498.53,391.14
271.6,0.95,2.5,498.53,390.09
271.8,0.95,2.5,478.98,390.09
272,0.95,2.46,508.31,393.27
272.2,0.95,2.52,518.08,388
272.4,0.93,2.5,498.53,386.24
272.6,0.96,2.51,498.53,390.94
272.8,0.94,2.46,478.98,391.34
273,0.94,2.48,488.76,389.22
273.2,0.95,2.59,478.98,382.95
273.4,0.95,2.5,488.76,390.09
273.6,0.98,2.51,498.53,394.72
273.8,0.94,2.52,478.98,386.1
274,0.96,2.5,488.76,391.99
274.2,0.97,2.5,488.76,393.89
274.4,0.93,2.48,459.43,387.28
274.6,0.95,2.5,449.66,390.09
274.8,0.95,2.52,478.98,388
275,0.95,2.51,449.66,389.04
275.2,0.97,2.56,449.66,388.7
275.4,0.93,2.48,439.88,387.28
275.6,0.94,2.52,439.88,386.1
275.8,0.98,2.46,449.66,399.01
276,0.96,2.48,469.21,393.05
276.2,0.96,2.51,449.66,390.94
276.4,0.95,2.46,459.43,393.27
276.6,0.93,2.5,430.11,386.24
276.8,0.95,2.55,430.11,385.96
277,0.96,2.5,420.33,391.99
277.2,0.95,2.51,430.11,389.04
277.4,0.96,2.51,439.88,390.94
277.6,0.97,2.52,430.11,391.79
